neg,neu,pos,q,preds,category,texts,processed,wc,uwc,hit
0.11336538725117025,0.8109826541707135,0.022696986918377588,0.0529549716597386,neu,neu,#Nissan GT-R ยังจะชนะอีกไหม !? #Thaicarlover #ข่าวรถยนต์,#nissan|gt-r|ยัง|จะ|ชนะ|อีก|ไหม|!?|#thaicarlover|#|ข่าว|รถยนต์,12,12,True
0.07151076747790698,0.9022314227886005,0.01798420849981366,0.008273601233678885,neu,neu,ราคามาแล้ว All New Suzuki Swift,ราคา|มา|แล้ว|all|new|suzuki|swift,7,7,True
0.0885077606807033,0.8673014106570586,0.025036971963949963,0.019153856698288244,neu,neu,แม่เป็นมะเร็งใช้บัตรผู้สูงอายุ 2 ปีแล้วค่ะ ฟรีหมดค่ารักษา,แม่|เป็น|มะเร็ง|ใช้|บัตร|ผู้สูงอายุ|2|ปี|แล้ว|ค่ะ|ฟรี|หมด|ค่ารักษา,13,13,True
0.21704582552353988,0.5953435530873176,0.18622216450954385,0.0013884568795987792,neu,neu,กูหิ๊ววว5555,กู|หิ๊ว|xxrep|5|xxrep,5,4,True
0.10745021666775695,0.7480429542131768,0.022073404122396476,0.12243342499666977,neu,q,บิ๊กชี มหาชัยไม่มีหรอค่ะ,บิ๊ก|ชี|มหาชัย|ไม่|มี|หรอ|ค่ะ,7,7,False
0.01495937647199946,0.4924214137905107,0.4770483811814905,0.015570828555999415,neu,neu,อยากได้ค่ะ 😁,อยากได้|ค่ะ|😁,3,3,True
0.08695837500158458,0.8031448195894314,0.06802370335409919,0.04187310205488496,neu,neu,เวอร์ชั่นอเมริกา เปลี่ยนโครงสร้างของเบาะคู่หน้าให้แตกต่างรุ่นที่วางขายประเทศอื่น,เวอร์ชั่น|อเมริกา|เปลี่ยน|โครงสร้าง|ของ|เบาะ|คู่|หน้า|ให้|แตกต่าง|รุ่น|ที่|วางขาย|ประเทศ|อื่น,15,15,True
0.8413434978658391,0.06617142153180541,0.09161214499813829,0.0008729356042170748,neg,neg,สั่งน้ำเป็ดถ่วยนึงไปก็ไม่ได้กิน ทำงานกันเหมือนต้องมาขอกิน พนักงานชุดนี้โครตแย่จริงๆทั้งหมด ไม่เหมือนชุดเก่าที่เคยมากิน ยิ้มแย่ม สดใส เอาใจใส่บริการ เมื่อว่านบอกตรงๆเลยท่าไม่ติดว่าให้เกรียจน่ะมีระเบิดแน่กับพนักงานชุดนี้,สั่ง|น้ำ|เป็ด|ถ่วย|นึง|ไป|ก็|ไม่|ได้|กิน|ทำงาน|กัน|เหมือน|ต้อง|มา|ขอ|กิน|พนักงาน|ชุด|นี้|โค|รต|แย่|จริงๆ|ทั้งหมด|ไม่|เหมือน|ชุด|เก่า|ที่|เคย|มา|กิน|ยิ้ม|แย่|ม|สดใส|เอาใจใส่|บริการ|เมื่อ|ว่าน|บอก|ตรงๆ|เลย|ท่า|ไม่|ติด|ว่า|ให้|เกรียจ|น่ะ|มี|ระเบิด|แน่|กับ|พนักงาน|ชุด|นี้,58,47,True
0.020668828511950635,0.3792691979525266,0.5947762491481332,0.0052857243873895374,pos,pos,อยากกินง่ะ,อยาก|กิน|ง่ะ,3,3,True
0.6124836072623893,0.22251489818418635,0.13928968776964618,0.02571180678377823,neg,neu,ไม่รุ้นะคับแพ้น้ำหอมหรอแบบนี้,ไม่|รุ้|นะ|คับ|แพ้|น้ำหอม|หรอ|แบบนี้,8,8,False
0.6837341729291975,0.2353803186646325,0.07828377798625617,0.0026017304199138286,neg,neg,เป็นรัฐบาลที่เฮงซวยที่สุดแล้วหน้าด้านหน้าทนตอแหลไปตอแหลมา #เลื่อนแม่มึงสิ,เป็น|รัฐบาล|ที่|เฮงซวย|ที่สุด|แล้ว|หน้าด้าน|หน้าทน|ตอแหล|ไป|ตอแหล|มา|#|เลื่อน|แม่|มึง|สิ,17,16,True
0.1701554731566253,0.729071452322199,0.0865020852338862,0.014270989287289516,neu,neu,ข้อดีของรถคือต้องมีความปลอดภัยสูง1ในนั้นต้องเป็นกะบะของนิสสันคะ,ข้อดี|ของ|รถ|คือ|ต้อง|มี|ความปลอดภัย|สูง|1|ใน|นั้น|ต้อง|เป็น|กะ|บะ|ของ|นิสสัน|คะ,18,16,True
0.022291773919385607,0.9572519990395836,0.01665302815314523,0.0038031988878856698,neu,neu,SBC X News: น้องๆ รหัส S ที่จะมาสอบรอบ 2 อย่าลืมพกอุปกรณ์การสอบมานะครับ ดินสอ 2B กบเหลาดินสอ ยางลบ ปากกา แล้วมาพบกันที่บ้านสิงห์ เสาร์ที่ 24 มี.ค. นี้ครับ . #SinghaBizCourse #SBC #SBCX #รุ่น10จัดเต็มทุกX #UareExTraordinary #eXtraordinaryUneedEXtraordinaryX . #การฝึกงานที่ได้มากกว่า_คิด #การฝึกงานที่ฝึกให้กล้าปฏิบัติ www.singhabizcourse.com Call Center 0888888888,sbc|x|news|:|น้องๆ|รหัส|s|ที่จะ|มา|สอบ|รอบ|2|อย่า|ลืม|พก|อุปกรณ์|การ|สอบ|มานะ|ครับ|ดินสอ|2|b|กบเหลาดินสอ|ยางลบ|ปากกา|แล้ว|มา|พบ|กันที่|บ้าน|สิงห์|เสาร์|ที่|24|มี|.|ค|.|นี้|ครับ|.|#singhabizcourse|#sbc|#sbcx|#|รุ่น|10|จัด|เต็ม|ทุก|x|#uareextraordinary|#extraordinaryuneedextraordinaryx|.|#|การฝึกงาน|ที่|ได้|มากกว่า|_|คิด|#|การฝึกงาน|ที่|ฝึก|ให้|กล้า|ปฏิบัติ|xxurl|call|center|08|xxrep,74,61,True
0.05106065150962203,0.19439478054027245,0.7523944579667883,0.0021501099833171056,pos,pos,อยากกิน บาบีก้อน bar-b-q พลาซ่า😁,อยาก|กิน|บาบี|ก้อน|bar-b-q|พลาซ่า|😁,7,7,True
0.04487480668249814,0.7477771479713804,0.20563254598975858,0.0017154993563628673,neu,neu,คนโตชื่อน้องแบล็ค คนรองชื่อน้องเร้ด คนเล็กชื่อน้อง 285 ถ้ามีอีกคนถัดไปก็ชื่อน้องหงษ์ น้องแสงโสม ตามลำดับนะ,คนโต|ชื่อ|น้อง|แบล็ค|คน|รอง|ชื่อ|น้อง|เร้ด|คน|เล็ก|ชื่อ|น้อง|285|ถ้า|มี|อีก|คน|ถัดไป|ก็|ชื่อ|น้อง|หงษ์|น้อง|แสงโสม|ตามลำดับ|นะ,27,18,True
0.02402048900747903,0.8484211716545316,0.08580071954497058,0.04175761979301892,neu,neu,จังหวัดนครปฐม มีที่ไหนบ้างครับ,จังหวัด|นครปฐม|มี|ที่ไหนบ้าง|ครับ,5,5,True
0.04636546026583895,0.7848317950867406,0.1681679206353516,0.0006348240120686087,neu,neu,55555,5|xxrep,2,2,True
0.032172836949755576,0.7523120637542989,0.2046055750096258,0.010909524286319491,neu,neu,เข็ดกับคอนเซ็ปคาร์ครับ ปล. ผมใช้อัลเมร่าอยู่นะ 555+,เข็ด|กับ|คอน|เซ็ป|คาร์|ครับ|ปล.|ผม|ใช้|อัล|เม|ร่า|อยู่|นะ|5|xxrep|+,17,17,True
0.733955112415362,0.1978385936619134,0.06620362084257994,0.002002673080144497,neg,neg,เป็นเด็กคนหนึ่งที่อินการเมืองมากค่ะ เเละก็จะเลือกเรียนการเมืองการปกครอง เพราะศรัทธาเเละเชื่อมั่นมากว่าสิ่งเหล่านี้เป็นอะไรที่ศักดิ์สิทธิ์จะมาเล่นๆขำๆไม่ได้เพราะเรากุมประชาชนไว้ในมือ แต่ในขณะที่คนที่ดำรงตำแหน่ง ดำรงด้วยความเห็นแก่ตัวของตัวเอง คือจะอ้วก #เลื่อนเเม่มึงสิ,เป็น|เด็ก|คน|หนึ่ง|ที่|อิน|การเมือง|มาก|ค่ะ|เ|เละ|ก็|จะ|เลือก|เรียน|การเมือง|การปกครอง|เพราะ|ศรัทธา|เ|เละ|เชื่อมั่น|มา|กว่า|สิ่ง|เหล่านี้|เป็น|อะไร|ที่|ศักดิ์สิทธิ์|จะ|มา|เล่น|ๆ|ขำ|ๆ|ไม่|ได้|เพราะ|เรา|กุม|ประชาชน|ไว้|ใน|มือ|แต่|ในขณะที่|คน|ที่|ดำรงตำแหน่ง|ดำรง|ด้วย|ความเห็นแก่ตัว|ของ|ตัวเอง|คือ|จะ|อ้วก|#|เลื่อน|เเม่|มึง|สิ,63,51,True
0.12131997832604546,0.8113040226872211,0.054791704570134186,0.012584294416599147,neu,neu,หากับแกล้มก่อนมีแสงโสมแล้ว,หา|กับแกล้ม|ก่อน|มี|แสงโสม|แล้ว,6,6,True
0.1292815940490375,0.7863066236631491,0.07741298060124703,0.0069988016865664355,neu,neu,#ซึมซับมาก200เท่า #บางเพียง1มม สาวคาวาอี้อย่างเราต้องลอรีเอะ Hello Kitty จ้า,#|ซึมซับ|มาก|200|เท่า|#|บาง|เพียง|1|มม|สาว|คา|วา|อี้|อย่าง|เรา|ต้อง|ลอรีเอะ|hello|kitty|จ้า,21,20,True
0.37895756140959563,0.45736126876382516,0.16267717682843158,0.0010039929981476442,neu,pos,สอบเสดตังคงหมด แพลนเยอะมาก5555,สอบ|เสด|ตัง|คง|หมด|แพลน|เยอะ|มาก|5|xxrep,10,10,False
0.27836008280060254,0.6326616540290547,0.0838956563524833,0.0050826068178594095,neu,neg,ไว้สิ้นปี ทำกินที่บ้านเถอะ 555,ไว้|สิ้นปี|ทำ|กินที่|บ้าน|เถอะ|5|xxrep,8,8,False
0.05487558827315806,0.8455575494614199,0.08846965911518224,0.011097203150239814,neu,neu,99 นี่ เมนูเดียวใช่เปล่า,99|นี่|เมนู|เดียว|ใช่|เปล่า,6,6,True
0.004972427248639304,0.9164898628315308,0.07656262202231659,0.0019750878975133405,neu,neu,จันทร์ Shock โลก The Return คืนนี้ ดีเจโอ๊ต ปราโมทย์ เปิดบ้านต้อนรับดีเจคุณพ่อลูกหนึ่ง เจ็ม ณัฏฐ์ปวินท์ มาระเบิดความฮากับคำถามสุดช๊อกและของรางวัลสุดกวน 3-5 ทุ่มที่ EFM104.5 และชมสดพร้อมๆกันผ่าน Facebook Live & Youtube Live ลงทะเบียนเล่นเกมส์ได้แล้วตอนนี้ที่เบอร์ 02-222-2222 . สนับสนุนความ Shockkkkk โดย Centerpoint of Siam Square https://www.facebook.com/centerpointofsiamsquare BarBQ Plaza http://www.11street.co.th/store/MiniMallAction/getMiniMallHome.do?sellerHmpgUrl=barbqplaza MG http://mgcars.com/th/mg-models/mgzs/detail/overview รู้ใจดอทคอม https://www.roojai.com/ Traveloka https://www.traveloka.com/th-th/?utm_source=THFlightHotel&utm_medium=radio&utm_campaign=EOY-011117 CP https://www.facebook.com/dimsum.jadedragon/ Enchanter https://www.facebook.com/EnchanteurThailand/ #จันทร์ShockโลกTheReturn,จันทร์|shock|โลก|the|return|คืนนี้|ดีเจ|โอ๊ต|ปราโมทย์|เปิด|บ้าน|ต้อนรับ|ดีเจ|คุณพ่อ|ลูก|หนึ่ง|เจ็ม|ณัฏฐ์ปวินท์|มา|ระเบิด|ความ|ฮา|กับ|คำถาม|สุด|ช๊อก|และ|ของรางวัล|สุด|กวน|3|-|5|ทุ่ม|ที่|efm|104.5|และ|ชม|สด|พร้อม|ๆ|กัน|ผ่าน|facebook|live|&|youtube|live|ลงทะเบียน|เล่น|เกมส์|ได้|แล้ว|ตอนนี้|ที่|เบอร์|02|-|2|xxrep-|2|xxrep|.|สนับสนุน|ความ|shockxxrep|โดย|centerpoint|of|siam|square|xxurl|barbq|plaza|xxurl|mg|xxurl|รู้ใจ|ดอทคอม|xxurl|traveloka|xxurl|cp|xxurl|enchanter|xxurl|#|จันทร์|shock|โลก|thereturn,92,75,True
0.1726924967285969,0.7546354921031371,0.05573149732687516,0.016940513841390916,neu,neu,ขายวิญญาณให้แมคโดนัลด์​,ขาย|วิญญาณ|ให้|แมคโดนัลด์|​,5,5,True
0.008512917695267174,0.5215193124633544,0.4673405237024862,0.0026272461388922503,neu,neu,วันอาทิตย์จัดกันๆ,วันอาทิตย์|จัด|กัน|ๆ,4,4,True
0.9553312893751836,0.02486059714325496,0.016394928757790726,0.0034131847237707405,neg,neg,เกิดเป็น ญ. แพ้ผ้าอนามัยนี่เป็นอะไรที่โคตรเหี้ย....,เกิด|เป็น|ญ|.|แพ้|ผ้าอนามัย|นี่|เป็น|อะไร|ที่|โคตร|เหี้ย|.xxrep,13,12,True
0.05027676445747367,0.8632909986720776,0.05792421022141891,0.02850802664902986,neu,neu,แสงโสมแบน1คับ,แสงโสม|แบน|1|คับ,4,4,True
0.015464596819379894,0.6113974222007965,0.06159266108214063,0.3115453198976831,neu,neu,แป้งโช Cho Cosmetics ราคาเท่าไหร่ค่ะ,แป้ง|โช|cho|cosmetics|ราคา|เท่าไหร่|ค่ะ,7,7,True
0.11468199882875522,0.6830913864486587,0.190592403159417,0.011634211563169086,neu,neu,เหมาซัก 3โคน,เหมา|ซัก|3|โคน,4,4,True
0.29574764586466173,0.5834403864734328,0.11650424722508008,0.004307720436825485,neu,neg,ม่ายยยยยยยยยยยยยย,ม่าย|xxrep,2,2,False
0.03688360168217205,0.6678934351581115,0.287002575409315,0.008220387750401414,neu,neu,ไปดื่มน้ำสิงห์ซะะ,ไป|ดื่ม|น้ำ|สิงห์|ซะ|ะ,6,6,True
0.7817580892632455,0.18673546930662102,0.025453956895005184,0.006052484535128235,neg,neg,เด็กปี1โวยวายเต็มเฟสเลยว่าเข้างานช้างไม่ได้ บอกว่าเจ้าหน้าที่เคร่งเกินไปงี้ เอาจริงๆพวกมึงก็ควรอดทนรอให้อายุถึงก่อนค่อยเที่ยว มันไม่ได้เท่ป่ะถ้าอายุยังไม่ถึงแล้วเข้าได้ สารคามมีคอนเสิร์ตเกือบทุกวัน จะตายหรอถ้าไม่ได้เข้า ไม่ได้อัพรูป ลำไย,เด็ก|ปี|1|โวยวาย|เต็ม|เฟส|เลย|ว่า|เข้า|งานช้าง|ไม่|ได้|บอ|กว่า|เจ้าหน้าที่|เคร่ง|เกินไป|งี้|เอา|จริงๆ|พวก|มึง|ก็|ควร|อดทน|รอ|ให้|อายุ|ถึง|ก่อน|ค่อย|เที่ยว|มัน|ไม่|ได้|เท่|ป่ะ|ถ้า|อายุ|ยัง|ไม่|ถึง|แล้ว|เข้า|ได้|สาร|คาม|มี|คอนเสิร์ต|เกือบ|ทุกวัน|จะ|ตาย|หรอ|ถ้า|ไม่|ได้|เข้า|ไม่|ได้|อัพ|รูป|ลำไย,63,50,True
0.009805546086618055,0.4949946827650168,0.4732888853322043,0.021910885816160904,neu,pos,ได้ๆๆค่ะ,ได้|ๆๆ|ค่ะ,3,3,False
0.3388496663809712,0.6079253061563287,0.04895964410753014,0.004265383355170031,neu,neu,คิดได้ไง 900องศา ปลายบุหรี่แค่ 70-80เอง ผมเป็นดับเพลิงถามผมสิ เรื่องความร้อนผมชำนาน ใช่น้ำเดือดที่ 100 แต่ไม่ได้หมายความว่าไอน้ำที่ออกมาอุณหภูมิ 100 #บอกแล้วตอนเรียนอย่าหลับ,คิดได้|ไง|900|องศา|ปลาย|บุหรี่|แค่|70|-|80|เอง|ผม|เป็น|ดับ|เพลิง|ถาม|ผม|สิ|เรื่อง|ความร้อน|ผม|ชำ|นาน|ใช่|น้ำ|เดือด|ที่|100|แต่|ไม่|ได้|หมายความว่า|ไอ|น้ำ|ที่|ออกมา|อุณหภูมิ|100|#|บอก|แล้ว|ตอน|เรียน|อย่า|หลับ,45,40,True
0.03192075431410948,0.29897384933161264,0.6670578837851336,0.0020475125691441142,pos,pos,ไปๆๆ,ไป|ๆๆ,2,2,True
0.04229341101507373,0.20315468485342902,0.7504562423901429,0.004095661741354316,pos,pos,สีลิปสติกที่ชอบ 💄💄💄 1.สีน้ำตาลออกชมพู(แนวๆวินเทจ) ภาษาของเรา เราเรียกว่าสีหมากค่ะ ทาได้ทุกโอกาสคนสีผิวไม่ขาวมากทารอดแน่นอนสีจางยังดูสวย 2.สีส้ม ออกโทนน้ำตาลค่ะ อันนี้เพิ่มความเปรี้ยวขึ้นมา 3.สีชมพูโอรสค่ะสวยดูออกแนวลุคหวานๆ 4.สีแดงกุหลาบ ดูสวยร้อนแรงค่ะน่าค้นหาค่ะ 😘 ☺️💕,สี|ลิปสติก|ที่|ชอบ|💄xxrep|1|.|สีน้ำตาล|ออก|ชมพู|(|แนว|ๆ|วิน|เท|จ|)|ภาษา|ของ|เรา|เรา|เรียก|ว่า|สี|หมาก|ค่ะ|ทา|ได้|ทุก|โอกาส|คน|สีผิว|ไม่|ขาว|มาก|ทา|รอด|แน่นอน|สีจาง|ยัง|ดู|สวย|2|.|สีส้ม|ออก|โทน|น้ำตาล|ค่ะ|อันนี้|เพิ่ม|ความ|เปรี้ยว|ขึ้น|มา|3|.|สีชมพู|โอรส|ค่ะ|สวย|ดูออก|แนว|ลุค|หวาน|ๆ|4|.|สีแดง|กุหลาบ|ดู|สวย|ร้อนแรง|ค่ะ|น่า|ค้นหา|ค่ะ|😘|☺️💕,79,63,True
0.0823857269309974,0.5237144246523473,0.3809090600623428,0.012990788354312522,neu,neu,จริงค่ะ อยากใช้ของถูก sivanna ก็ตอบโจทย์ถูกและดีมีจริงค่ะ,จริง|ค่ะ|อยาก|ใช้|ของ|ถูก|sivanna|ก็|ตอบ|โจทย์|ถูก|และ|ดี|มี|จริง|ค่ะ,16,13,True
0.3247551857512079,0.28129087912050493,0.39184526214765436,0.0021086729806327523,pos,pos,วันนี้เห็นดอยสุเทพชัดดี เลยแอบยิ้มเบาๆ คนไม่อินกับวันวาเลนไทน์มีหวัง เพราะความรักไม่กลายเป็นฝุ่นนะง้าบ แฮร่,วันนี้|เห็น|ดอย|สุเทพ|ชัด|ดี|เลย|แอบ|ยิ้ม|เบา|ๆ|คน|ไม่|อิน|กับ|วัน|วาเลนไทน์|มีหวัง|เพราะ|ความรัก|ไม่|กลายเป็น|ฝุ่น|นะ|ง้าบ|แฮ|ร่,27,26,True
0.10521566786693592,0.8849286282545209,0.007203756506586116,0.002651947371957096,neu,neu,ในปีนี้ได้เห็นการขยับตัวของ “สิงห์” อย่างบ่อยครั้ง เมื่อไม่นานมานี้ก็ได้เปิดตัว Singha Ventures เฟ้นหาสตาร์ทอัพเพื่อนำเทคโนโลยีมาต่อยอดธุรกิจของสิงห์ . มาถึงโปรเจ็คต์ล่าสุดในเรื่องอาหาร ถึงคราวทายาทคนน้องอย่าง “ต็อด-ปิติ ภิรมย์ภักดี” เข้ามาบริหารโปรเจ็คต์ยักษ์กับ บริษัท ฟู้ด แฟคเตอร์ จำกัด . การเปิดฟู้ด แฟคเตอร์ในครั้งนี้เป็นการขยายธุรกิจอาหารของสิงห์แบบเชิงรุก ที่ผ่านมามีการจับมือร่วมกับพันธมิตรบ้าง และมีการซื้อกิจการมาบ้าง แต่ก็ยังไม่เห็นเป็นภาพใหญ่เท่าที่ควร ซึ่งฟู้ด แพคเตอร์จะเข้ามาสร้างเครือข่ายการดำเนินธุรกิจอาหาร ทั้งตลาดภายในไทยและต่างประเทศ อ่านข่าวเต็มๆ ต่อที่นี่ https://brandinside.asia/singha-food-factors/ #Singha #FoodFactors #Brandinside,ใน|ปี|นี้|ได้|เห็น|การ|ขยับตัว|ของ|“|สิงห์|”|อย่าง|บ่อยครั้ง|เมื่อไม่นานมานี้|ก็ได้|เปิดตัว|singha|ventures|เฟ้นหา|สตาร์ท|อัพ|เพื่อ|นำ|เทคโนโลยี|มา|ต่อยอด|ธุรกิจ|ของ|สิงห์|.|มาถึง|โปร|เจ็คต์|ล่าสุด|ใน|เรื่อง|อาหาร|ถึงคราว|ทายาท|คน|น้อง|อย่าง|“|ต็อด|-|ปิติ|ภิรมย์|ภักดี|”|เข้ามา|บริหาร|โปร|เจ็คต์|ยักษ์|กับ|บริษัท|ฟู้ด|แฟคเตอร์|จำกัด|.|การ|เปิด|ฟู้ด|แฟคเตอร์|ใน|ครั้งนี้|เป็นการ|ขยาย|ธุรกิจ|อาหาร|ของ|สิงห์|แบบ|เชิงรุก|ที่ผ่านมา|มี|การ|จับมือ|ร่วมกับ|พันธมิตร|บ้าง|และ|มี|การ|ซื้อ|กิจการ|มา|บ้าง|แต่|ก็|ยัง|ไม่|เห็น|เป็น|ภาพ|ใหญ่|เท่าที่ควร|ซึ่ง|ฟู้ด|แพ|คเตอร์|จะ|เข้ามา|สร้าง|เครือข่าย|การ|ดำเนิน|ธุรกิจ|อาหาร|ทั้ง|ตลาด|ภายใน|ไทย|และ|ต่างประเทศ|อ่าน|ข่าว|เต็มๆ|ต่อ|ที่นี่|xxurl|#singha|#foodfactors|#brandinside,124,95,True
0.32724261079354794,0.6275946327416129,0.026433755292334642,0.018729001172504527,neu,neg,มันถึง 29 😭,มัน|ถึง|29|😭,4,4,False
0.1112212523253705,0.7474891310231815,0.13955173757228792,0.0017378790791601083,neu,neu,คงต้องลางานเพื่อไปกินงานนี้กันเลยทีเดียว จันทร์-ศุกร์ ก่อน17.00 อีก ป๊าดโถ่!,คง|ต้อง|ลางาน|เพื่อ|ไป|กิน|งาน|นี้|กัน|เลย|ทีเดียว|จันทร์|-|ศุกร์|ก่อน|17.00|อีก|ป๊าด|โถ่|!,20,20,True
0.28187091489689553,0.4451978296523786,0.2707246001285032,0.0022066553222228444,neu,neu,หลังกูกลับมาจากค่ายๆ555,หลัง|กู|กลับ|มาจาก|ค่าย|ๆ|5|xxrep,8,8,True
0.07931202584292489,0.8574684789714826,0.058626451864207084,0.0045930433213853756,neu,neu,"บุฟเฟ่ต์เบียร์สด🍺 ""ช้าง"" 299 ยาวๆ ไป 18.00-21.00 น นะต๊ะ","บุฟเฟ่ต์|เบียร์สด|🍺|""|ช้าง|""|299|ยาว|ๆ|ไป|18.00|-|21.00|น|นะ|ต๊ะ",16,15,True
0.25348560978164086,0.5270868272466215,0.2158819110395165,0.0035456519322211106,neu,neg,ต่อแถวยาวเหยียดรอขึ้น mrt ที่สถานีเตาปูน ต้องมีเจ้าหน้าที่มายืนขวางไม่ให้คนแซงคิว ก็เหนื่อยใจละนะ ก็ยังมีคนเดินผ่านคนเป็นสิบๆ แซงคิวไปยืนรอข้างหน้าอีกอ่ะ,ต่อ|แถว|ยาวเหยียด|รอ|ขึ้น|mrt|ที่|สถานี|เตา|ปูน|ต้อง|มี|เจ้าหน้า|ที่มา|ยืน|ขวาง|ไม่|ให้|คน|แซงคิว|ก็|เหนื่อยใจ|ละ|นะ|ก็|ยังมี|คน|เดินผ่าน|คน|เป็นสิบๆ|แซงคิว|ไป|ยืน|รอ|ข้างหน้า|อีก|อ่ะ,37,31,False
0.4000348445761297,0.5568689378492453,0.034486156207992745,0.008610061366632444,neu,neu,เจอปืนเขายังม่ยึดรถเลยไม่ไช่เกรอ,เจอ|ปืน|เขา|ยัง|ม่|ยึด|รถ|เลย|ไม่|ไช่|เก|รอ,12,12,True
0.07571817965532303,0.6111104589067139,0.30505623142745175,0.008115130010511331,neu,pos,เหยดเข้ มีชีสสส จัดไปป,เหย|ด|เข้|มี|ชีส|xxrep|จัด|ไป|ป,9,9,False
0.6270185729181635,0.3419798911741954,0.02413136140562346,0.00687017450201764,neg,neg,บางสาขาก็ไมลดดิ,บาง|สาขา|ก็|ไมลด|ดิ,5,5,True
0.02736706112859777,0.9373688987228803,0.024198564293649017,0.011065475854872962,neu,neu,cf kiehl vitc 2250,cf|kiehl|vitc|2250,4,4,True
0.033195422988688966,0.713060429699647,0.24490603113553625,0.00883811617612783,neu,pos,ไวท์ ไวท์ฟอนคอล หิวววว,ไวท์|ไวท์|ฟอน|คอ|ล|หิว|xxrep,7,6,False
0.361550219304216,0.4283610175011122,0.1941022573710131,0.015986505823658792,neu,pos,รุ่นปัจจุบันตอนนี้ผมก็เห็นไม่ค่อยเยอะนะ ตามท้องถนนจะเห็นแคมรี่เยอะกว่าบ่อยกว่าอีก ชอบตัว G8 มากกว่าครับ,รุ่น|ปัจจุบัน|ตอนนี้|ผม|ก็|เห็น|ไม่ค่อย|เย|อะนะ|ตาม|ท้องถนน|จะ|เห็น|แคม|รี่|เยอะ|กว่า|บ่อย|กว่า|อีก|ชอบ|ตัว|g|8|มากกว่า|ครับ,26,24,False
0.22302274145841267,0.48726003306935556,0.2710523503048678,0.01866487516736394,neu,neg,จำกัดอายุผู้ใช้ก็ได้นิครับ,จำกัด|อายุ|ผู้ใช้|ก็ได้|นิ|ครับ,6,6,False
0.7600764200182022,0.040450477412209494,0.11152298350817795,0.08795011906141019,neg,q,ของฮาดะลาโบะ ทำไมเซเว่นแถวบ้านไม่มี 😭😭 มันใช้ดีนะ เราใช้น้ำตบของเค้าอยู่ เป็นคนผิวแพ้ง่ายใช้ตัวนี้ สิวไม่ขึ้นเพิ่ม 😂,ของ|ฮา|ดะ|ลา|โบะ|ทำไม|เซเว่น|แถว|บ้าน|ไม่|มี|😭|😭|มัน|ใช้|ดี|นะ|เรา|ใช้|น้ำ|ตบ|ของ|เค้า|อยู่|เป็น|คน|ผิว|แพ้|ง่าย|ใช้|ตัว|นี้|สิว|ไม่|ขึ้น|เพิ่ม|😂,37,32,False
0.6331451980996153,0.3543721048008005,0.009662756886578583,0.002819940213005758,neg,neu,บุกรี่จริงทำคนเปนมะเร็งปอด ถุงลมโป่งพอง ไม่เห็นให้เลิกขาย เบิกผลิตเลย แบบนี้มันเลือกปฏิบัติ สองมาตรฐานนิหว่า,บุก|รี่|จริง|ทำ|คน|เป|นมะ|เร็ง|ปอด|ถุงลม|โป่ง|พอง|ไม่|เห็น|ให้|เลิก|ขาย|เบิก|ผลิต|เลย|แบบนี้|มัน|เลือก|ปฏิบัติ|สอง|มาตรฐาน|นิ|หว่า,28,28,False
0.07778699884741294,0.18947438268654893,0.7298566175066293,0.0028820009594087907,pos,pos,อยากไปแล้วเนี้ยยยยย,อยาก|ไป|แล้ว|เนี้ย|xxrep,5,5,True
0.771992557578546,0.1850835542153573,0.03003469619459574,0.01288919201150099,neg,neg,มะวานฉีดโจมาโลน red rose ท็อปด้วย english pear พี่วินบอกกลิ่นเหมือนดอกไม้แห้งไว้ทับกระดาษ ฮืออออออออ เสียใจจจจจจจจ,มะ|วาน|ฉีด|โจ|มา|โลน|red|rose|ท็อป|ด้วย|english|pear|พี่|วิน|บอก|กลิ่น|เหมือน|ดอกไม้แห้ง|ไว้|ทับ|กระดาษ|ฮือ|xxrep|เสียใจ|xxrep,25,24,True
0.8646114569579731,0.051451531542653625,0.08267393409184216,0.0012630774075309931,neg,neg,เมื่อวานไปกินชุดเต็มเตาหมู แต่ไม่มีเกี้ยวซ่าแถมอ่ะ ได้เห็ดทอดมาแทน เค้าเสียใจมากเลยก้อน อยากกินเกี๊ยวซ่า😢😢😢,เมื่อวาน|ไป|กิน|ชุด|เต็ม|เตา|หมู|แต่|ไม่|มี|เกี้ยว|ซ่า|แถม|อ่ะ|ได้|เห็ด|ทอด|มา|แทน|เค้า|เสียใจ|มาก|เลย|ก้อน|อยาก|กิน|เกี๊ยว|ซ่า|😢xxrep,29,27,True
0.6337720947466909,0.16056900053166986,0.19616082994490597,0.009498074776733263,neg,neg,โซฟีสีฟ้ากลิ่นน้ำหอมแรงไป,โซ|ฟี|สี|ฟ้า|กลิ่น|น้ำหอม|แรง|ไป,8,8,True
